Id,Probability
9274,0.0155178
9275,0.01487834
9276,0.007623624
9277,0.064432311
9278,0.33966086
9279,0.090502195
9280,0.34401244
9281,0.309824521
9282,0.044879175
9283,0.018058225
9284,0.007463614
9285,0.103619112
9286,0.031126044
9287,0.056564407
9288,0.021180485
9289,0.07792667
9290,0.045724913
9291,0.009918084
9292,0.056567241
9293,0.100387554
9294,0.049102083
9295,0.037440726
9296,0.01266124
9297,0.006733803
9298,0.013372424
9299,0.006242214
9300,0.004935026
9301,0.023386675
9302,0.013043789
9303,0.009947806
9304,0.004701448
9305,0.007295074
9306,0.018186796
9307,0.011015112
9308,0.011281324
9309,0.009461885
9310,0.7658
9311,0.009691019
9312,0.043544254
9313,0.01166915
9314,0.032505765
9315,0.015847342
9316,0.018966824
9317,0.045710163
9318,0.029450943
9319,0.046590929
9320,0.020183801
9321,0.170746505
9322,0.595206176
9323,0.034105677
9324,0.054906816
9325,0.060837338
9326,0.203542013
9327,0.007137169
9328,0.33082838
9329,0.132313066
9330,0.011279097
9331,0.060607724
9332,0.03091801
9333,0.005343216
9334,0.020647194
9335,0.119528155
9336,0.079524748
9337,0.010827874
9338,0.105353469
9339,0.010837172
9340,0.005016647
9341,0.062914429
9342,0.061029463
9343,0.023135249
9344,0.014818163
9345,0.077435805
9346,0.034028849
9347,0.03268807
9348,0.077891634
9349,0.040342203
9350,0.025315326
9351,0.027606088
9352,0.033340479
9353,0.070937457
9354,0.018084848
9355,0.085353922
9356,0.066378004
9357,0.00603266
9358,0.011464648
9359,0.013808008
9360,0.153397674
9361,0.030067388
9362,0.418361347
9363,0.005144829
9364,0.064216778
9365,0.015632496
9366,0.00622091
9367,0.007109093
9368,0.010432571
9369,0.46960904
9370,0.008594716
9371,0.010891855
9372,0.025671991
9373,0.019143977
9374,0.126661934
9375,0.017904833
9376,0.020360744
9377,0.007409816
9378,0.007900232
9379,0.013474029
9380,0.011841377
9381,0.027689635
9382,0.019554899
9383,0.047148129
9384,0.015568972
9385,0.005531116
9386,0.261071855
9387,0.202910695
9388,0.125566909
9389,0.071678632
9390,0.009100732
9391,0.018160734
9392,0.062868126
9393,0.042056273
9394,0.010997832
9395,0.020724223
9396,0.023787063
9397,0.044296255
9398,0.024091961
9399,0.012035366
9400,0.197495963
9401,0.595166667
9402,0.020109522
9403,0.033344411
9404,0.011164391
9405,0.012712692
9406,0.007427985
9407,0.015252597
9408,0.010393954
9409,0.012610995
9410,0.026297401
9411,0.0251019
9412,0.086275652
9413,0.011837077
9414,0.006714899
9415,0.217337935
9416,0.020312001
9417,0.019718887
9418,0.6592
9419,0.044863231
9420,0.408335654
9421,0.169130608
9422,0.017906022
9423,0.008186774
9424,0.018540557
9425,0.010990988
9426,0.016672332
9427,0.047035144
9428,0.006258621
9429,0.023417953
9430,0.011928295
9431,0.221756154
9432,0.008257167
9433,0.009913188
9434,0.308200253
9435,0.01047013
9436,0.008628837
9437,0.321420212
9438,0.006914437
9439,0.022745033
9440,0.024196199
9441,0.055851679
9442,0.007364545
9443,0.02502849
9444,0.013572885
9445,0.026790676
9446,0.021896358
9447,0.017551715
9448,0.05873878
9449,0.006475893
9450,0.010213668
9451,0.004671606
9452,0.00511208
9453,0.097952413
9454,0.004558755
9455,0.040320409
9456,0.072647637
9457,0.026130639
9458,0.014101968
9459,0.033948579
9460,0.039425731
9461,0.051980503
9462,0.016986127
9463,0.019010432
9464,0.01676595
9465,0.009073834
9466,0.045197885
9467,0.007466096
9468,0.007744272
9469,0.49959669
9470,0.061900094
9471,0.072100832
9472,0.022242154
9473,0.173949329
9474,0.09479469
9475,0.010388686
9476,0.008323025
9477,0.020672175
9478,0.007828586
9479,0.144845742
9480,0.006557133
9481,0.037441345
9482,0.006994218
9483,0.010199327
9484,0.005491751
9485,0.01390331
9486,0.005028711
9487,0.034383794
9488,0.089803923
9489,0.013576196
9490,0.005626533
9491,0.023971321
9492,0.021451687
9493,0.036874824
9494,0.008963369
9495,0.402580288
9496,0.014690126
9497,0.012498496
9498,0.020548178
9499,0.019561763
9500,0.234287842
9501,0.01514203
9502,0.009953054
9503,0.073065195
9504,0.015187206
9505,0.024410805
9506,0.007333552
9507,0.077414422
9508,0.013598368
9509,0.29300205
9510,0.013509199
9511,0.064313635
9512,0.043598954
9513,0.016578785
9514,0.046194227
9515,0.009292788
9516,0.15138087
9517,0.005793329
9518,0.120964268
9519,0.011126168
9520,0.007387232
9521,0.009090932
9522,0.061876995
9523,0.24366891
9524,0.024480413
9525,0.012477729
9526,0.011389935
9527,0.005866091
9528,0.120612589
9529,0.275927969
9530,0.233394808
9531,0.011677948
9532,0.061297551
9533,0.728178571
9534,0.023457791
9535,0.02408391
9536,0.28994592
9537,0.005129298
9538,0.004622271
9539,0.175298134
9540,0.028605103
9541,0.075646157
9542,0.043375733
9543,0.054745502
9544,0.101397095
9545,0.05771261
9546,0.012042931
9547,0.062829634
9548,0.005164631
9549,0.011328105
9550,0.008307361
9551,0.017246507
9552,0.004602039
9553,0.061450275
9554,0.028768712
9555,0.029959592
9556,0.015077185
9557,0.050919501
9558,0.008964253
9559,0.00593887
9560,0.035217657
9561,0.010052298
9562,0.045130231
9563,0.020723608
9564,0.39252846
9565,0.023828424
9566,0.020026555
9567,0.010282917
9568,0.007181562
9569,0.013832967
9570,0.016220284
9571,0.027204134
9572,0.132884456
9573,0.38532316
9574,0.073864768
9575,0.008194461
9576,0.125275875
9577,0.03806539
9578,0.069758346
9579,0.049970338
9580,0.027453902
9581,0.00755531
9582,0.013667042
9583,0.138501137
9584,0.020102858
9585,0.096971062
9586,0.027518461
9587,0.092314525
9588,0.009202419
9589,0.01683399
9590,0.029851374
9591,0.004704468
9592,0.004891817
9593,0.007373384
9594,0.024526657
9595,0.013933049
9596,0.011063032
9597,0.264789508
9598,0.487378858
9599,0.563263459
9600,0.065523943
9601,0.03849448
9602,0.01181554
9603,0.459592982
9604,0.019321258
9605,0.013394408
9606,0.005082296
9607,0.021152374
9608,0.087299899
9609,0.017635708
9610,0.01587631
9611,0.063391214
9612,0.009236851
9613,0.02939033
9614,0.415001109
9615,0.106777846
9616,0.01021201
9617,0.014576315
9618,0.506574359
9619,0.201752944
9620,0.010182901
9621,0.02737822
9622,0.490988064
9623,0.07209389
9624,0.08412103
9625,0.032674771
9626,0.036735903
9627,0.009548882
9628,0.010635403
9629,0.051749092
9630,0.016014773
9631,0.056392178
9632,0.005041676
9633,0.05968666
9634,0.021369925
9635,0.010540439
9636,0.031639919
9637,0.009504013
9638,0.017895759
9639,0.006852153
9640,0.029645777
9641,0.0077725
9642,0.065658713
9643,0.101686809
9644,0.011509494
9645,0.012548013
9646,0.044461565
9647,0.006166252
9648,0.097512534
9649,0.092656549
9650,0.005794536
9651,0.006047323
9652,0.023754059
9653,0.028129281
9654,0.343442861
9655,0.019499262
9656,0.015395299
9657,0.009116643
9658,0.004049671
9659,0.186989935
9660,0.006022888
9661,0.027237619
9662,0.108697029
9663,0.061319836
9664,0.020164047
9665,0.011481886
9666,0.013062201
9667,0.65699179
9668,0.005485556
9669,0.012709565
9670,0.126930117
9671,0.052326695
9672,0.022609758
9673,0.026246593
9674,0.061333673
9675,0.03818432
9676,0.005914995
9677,0.041582487
9678,0.016460323
9679,0.036086668
9680,0.127938452
9681,0.050308307
9682,0.013192098
9683,0.040174112
9684,0.00733074
9685,0.066439954
9686,0.019539961
9687,0.015054794
9688,0.006531762
9689,0.005407537
9690,0.012466683
9691,0.010941927
9692,0.227015793
9693,0.077811716
9694,0.005217095
9695,0.004877443
9696,0.043736819
9697,0.044049731
9698,0.008552759
9699,0.06506285
9700,0.287038493
9701,0.016498253
9702,0.022003604
9703,0.015957737
9704,0.01992147
9705,0.018517126
9706,0.028706249
9707,0.008024542
9708,0.009379261
9709,0.043502294
9710,0.012142139
9711,0.017114935
9712,0.013408254
9713,0.011688672
9714,0.011227203
9715,0.459855415
9716,0.02576772
9717,0.122969087
9718,0.414128379
9719,0.034017564
9720,0.008870378
9721,0.02466233
9722,0.024852345
9723,0.019247564
9724,0.012654913
9725,0.022299633
9726,0.015245359
9727,0.009482725
9728,0.018216478
9729,0.017514283
9730,0.161689591
9731,0.015130143
9732,0.39005108
9733,0.144234778
9734,0.014160481
9735,0.016212795
9736,0.021533658
9737,0.019529261
9738,0.048428293
9739,0.142354962
9740,0.007732775
9741,0.009422827
9742,0.025661187
9743,0.56178188
9744,0.070198796
9745,0.014433889
9746,0.127146313
9747,0.013409816
9748,0.219613677
9749,0.004628207
9750,0.02281984
9751,0.016593963
9752,0.024380667
9753,0.004398226
9754,0.361713902
9755,0.00676249
9756,0.005859971
9757,0.043948337
9758,0.582966667
9759,0.015063767
9760,0.022573652
9761,0.031015127
9762,0.072180431
9763,0.043116346
9764,0.018844224
9765,0.006235206
9766,0.033619699
9767,0.085731459
9768,0.03062541
9769,0.165017259
9770,0.117902701
9771,0.026289768
9772,0.023074801
9773,0.005389226
9774,0.039477671
9775,0.031822558
9776,0.014551047
9777,0.025833205
9778,0.00745342
9779,0.053862398
9780,0.005457516
9781,0.008570512
9782,0.446252265
9783,0.039937151
9784,0.045293094
9785,0.061921328
9786,0.053784576
9787,0.033791705
9788,0.031693728
9789,0.015404413
9790,0.036084293
9791,0.522845491
9792,0.008387943
9793,0.20722546
9794,0.006783042
9795,0.022618449
9796,0.018300186
9797,0.017649148
9798,0.011178302
9799,0.019718181
9800,0.036069769
9801,0.382195892
9802,0.034283506
9803,0.044493657
9804,0.015342055
9805,0.163729852
9806,0.005846165
9807,0.028549144
9808,0.045620094
9809,0.096207516
9810,0.005362908
9811,0.020546468
9812,0.016934832
9813,0.00883391
9814,0.094022566
9815,0.011688504
9816,0.005385801
9817,0.056482251
9818,0.011851905
9819,0.015269687
9820,0.010867022
9821,0.046204461
9822,0.04071189
9823,0.056955436
9824,0.026887317
9825,0.019016219
9826,0.012566272
9827,0.766815152
9828,0.006732086
9829,0.040402779
9830,0.013828793
9831,0.017733601
9832,0.019025941
9833,0.005466358
9834,0.040811868
9835,0.032554025
9836,0.007776967
9837,0.01010891
9838,0.035338633
9839,0.039220086
9840,0.019197004
9841,0.193897708
9842,0.012444948
9843,0.026381908
9844,0.152411675
9845,0.092698874
9846,0.015686602
9847,0.01562175
9848,0.012592514
9849,0.069724067
9850,0.131861266
9851,0.346985499
9852,0.039460361
9853,0.013176352
9854,0.012502431
9855,0.006600501
9856,0.385520761
9857,0.011702311
9858,0.009006669
9859,0.012308099
9860,0.277185701
9861,0.016027036
9862,0.014611806
9863,0.232452813
9864,0.016913325
9865,0.006146433
9866,0.007936347
9867,0.045452677
9868,0.016626563
9869,0.012328864
9870,0.009738041
9871,0.009171221
9872,0.009490978
9873,0.07673164
9874,0.042920138
9875,0.220626751
9876,0.017629215
9877,0.006938551
9878,0.572788889
9879,0.078682987
9880,0.008611876
9881,0.137152666
9882,0.163881399
9883,0.026717553
9884,0.062868864
9885,0.053928986
9886,0.005620793
9887,0.007823881
9888,0.02509968
9889,0.016260436
9890,0.026806673
9891,0.010007598
9892,0.084367162
9893,0.109710403
9894,0.071089534
9895,0.011304271
9896,0.082615841
9897,0.004740787
9898,0.012521381
9899,0.012841058
9900,0.021006517
9901,0.010134479
9902,0.02103451
9903,0.190517931
9904,0.012221221
9905,0.175942602
9906,0.016078477
9907,0.577350636
9908,0.0167858
9909,0.010400406
9910,0.026984225
9911,0.548333333
9912,0.014435478
9913,0.077239366
9914,0.028341652
9915,0.301272788
9916,0.116495343
9917,0.024618795
9918,0.108453236
9919,0.01733443
9920,0.008845789
9921,0.015968499
9922,0.084293126
9923,0.041184943
9924,0.039899879
9925,0.067227919
9926,0.04434075
9927,0.015136817
9928,0.045671403
9929,0.021673977
9930,0.071445603
9931,0.124878217
9932,0.058991392
9933,0.094264431
9934,0.192828845
9935,0.013109359
9936,0.014331531
9937,0.080532376
9938,0.019333005
9939,0.175437304
9940,0.011001374
9941,0.027841079
9942,0.073809631
9943,0.031334615
9944,0.071856467
9945,0.023295422
9946,0.010319572
9947,0.284775387
9948,0.026577067
9949,0.163775406
9950,0.010438953
9951,0.011930275
9952,0.2747872
9953,0.012807395
9954,0.009503236
9955,0.011433038
9956,0.040205624
9957,0.009828837
9958,0.005324197
9959,0.021582238
9960,0.020039112
9961,0.006686032
9962,0.012504102
9963,0.03675858
9964,0.013732745
9965,0.007154706
9966,0.010503109
9967,0.155393714
9968,0.294555466
9969,0.203032698
9970,0.030167773
9971,0.34324583
9972,0.118186316
9973,0.612255556
9974,0.357725102
9975,0.087899039
9976,0.006356182
9977,0.015410441
9978,0.086363143
9979,0.009691219
9980,0.013748932
9981,0.083125716
9982,0.010359508
9983,0.014670878
9984,0.013222015
9985,0.100485574
9986,0.140507428
9987,0.025163411
9988,0.452700903
9989,0.082929629
9990,0.015696327
9991,0.059793797
9992,0.310717155
9993,0.007138284
9994,0.004416023
9995,0.293294627
9996,0.00631433
9997,0.061274349
9998,0.020101284
9999,0.012960378
10000,0.036073656
10001,0.022628085
10002,0.010278307
10003,0.009094917
10004,0.309122448
10005,0.010595613
10006,0.326629728
10007,0.048588333
10008,0.050982819
10009,0.0238473
10010,0.031466882
10011,0.128149455
10012,0.008535153
10013,0.021298061
10014,0.006291149
10015,0.004875826
10016,0.107792693
10017,0.013733175
10018,0.011053153
10019,0.018696813
10020,0.168101487
10021,0.109539568
10022,0.048772572
10023,0.090686509
10024,0.105208722
10025,0.019392806
10026,0.078802143
10027,0.018409315
10028,0.091444037
10029,0.048702728
10030,0.026983328
10031,0.078814352
10032,0.027794645
10033,0.006901549
10034,0.006330973
10035,0.019720309
10036,0.086851702
10037,0.01932229
10038,0.008970796
10039,0.020867933
10040,0.012990689
10041,0.040279756
10042,0.067035318
10043,0.031988776
10044,0.011232645
10045,0.049469456
10046,0.164961501
10047,0.00717337
10048,0.011784918
10049,0.105356382
10050,0.008032434
10051,0.141751701
10052,0.009937092
10053,0.071987566
10054,0.145957431
10055,0.198607684
10056,0.022290144
10057,0.101133655
10058,0.025786873
10059,0.069472254
10060,0.016468904
10061,0.087616445
10062,0.060875204
10063,0.006552546
10064,0.027621878
10065,0.011788115
10066,0.09093784
10067,0.006335695
10068,0.753466667
10069,0.202434567
10070,0.052828437
10071,0.6452
10072,0.047043258
10073,0.023175575
10074,0.313685856
10075,0.007152166
10076,0.009996907
10077,0.013931642
10078,0.150062718
10079,0.006286693
10080,0.07613596
10081,0.043286949
10082,0.010353834
10083,0.005103992
10084,0.00444837
10085,0.011732196
10086,0.024473851
10087,0.078825699
10088,0.014117282
10089,0.026016038
10090,0.141810495
10091,0.01363087
10092,0.004724157
10093,0.246705459
10094,0.019637456
10095,0.084318146
10096,0.005529539
10097,0.005505985
10098,0.018120553
10099,0.007530102
10100,0.008797276
10101,0.264263475
10102,0.140655252
10103,0.167025516
10104,0.023733094
10105,0.006261863
10106,0.006018478
10107,0.090086707
10108,0.084439722
10109,0.083103498
10110,0.013120342
10111,0.00540458
10112,0.010277856
10113,0.026162971
10114,0.006205889
10115,0.03473565
10116,0.010920861
10117,0.103771263
10118,0.049621085
10119,0.066423732
10120,0.56897642
10121,0.016422237
10122,0.034679097
10123,0.009380626
10124,0.013699069
10125,0.055549668
10126,0.005654114
10127,0.022494189
10128,0.022730731
10129,0.01824112
10130,0.021221227
10131,0.349302234
10132,0.039714981
10133,0.020460317
10134,0.079559641
10135,0.127672701
10136,0.009933716
10137,0.012429631
10138,0.433389568
10139,0.014357485
10140,0.072225865
10141,0.009442061
10142,0.015337328
10143,0.026416963
10144,0.016083855
10145,0.024360601
10146,0.139840905
10147,0.073703414
10148,0.021907318
10149,0.120063068
10150,0.005712542
10151,0.00472429
10152,0.201033093
10153,0.020885045
10154,0.088443253
10155,0.017624671
10156,0.057117017
10157,0.07935361
10158,0.006380403
10159,0.011327954
10160,0.183685355
10161,0.016080547
10162,0.243769084
10163,0.013813425
10164,0.00446783
10165,0.007455418
10166,0.159357144
10167,0.429395313
10168,0.096910068
10169,0.0109735
10170,0.23548129
10171,0.008046881
10172,0.013951434
10173,0.011761827
10174,0.031605933
10175,0.093748726
10176,0.011643458
10177,0.019898932
10178,0.005828826
10179,0.017836375
10180,0.025719558
10181,0.084530589
10182,0.007513712
10183,0.015787406
10184,0.040978005
10185,0.076690163
10186,0.010993709
10187,0.010507932
10188,0.012007282
10189,0.053947742
10190,0.060486887
10191,0.006731623
10192,0.017930187
10193,0.009931769
10194,0.012063669
10195,0.04546654
10196,0.018506416
10197,0.060370541
10198,0.090116534
10199,0.009261347
10200,0.017054069
10201,0.035532794
10202,0.049883046
10203,0.438852497
10204,0.01178303
10205,0.031960779
10206,0.032564421
10207,0.104150225
10208,0.006144025
10209,0.015436597
10210,0.011962904
10211,0.196131651
10212,0.0059277
10213,0.038007888
10214,0.00766832
10215,0.084365527
10216,0.107313918
10217,0.011991057
10218,0.023789897
10219,0.394223785
10220,0.011201574
10221,0.229420596
10222,0.023925999
10223,0.039462789
10224,0.005635317
10225,0.011438418
10226,0.225794321
10227,0.050397865
10228,0.180661949
10229,0.040365022
10230,0.06048501
10231,0.011246047
10232,0.089152391
10233,0.017073413
10234,0.049386135
10235,0.005342134
10236,0.022804082
10237,0.392745597
10238,0.007459072
10239,0.031628369
10240,0.009996729
10241,0.0186323
10242,0.06072884
10243,0.0131831
10244,0.079235792
10245,0.034100746
10246,0.213819247
10247,0.011026508
10248,0.500858909
10249,0.006222227
10250,0.026673369
10251,0.011431514
10252,0.011409835
10253,0.010217844
10254,0.013226686
10255,0.049360485
10256,0.018429449
10257,0.302942706
10258,0.010602571
10259,0.023076954
10260,0.016146415
10261,0.031536388
10262,0.06518872
10263,0.010011502
10264,0.063546186
10265,0.005989246
10266,0.020113972
10267,0.014319962
10268,0.032437133
10269,0.208949855
10270,0.612659524
10271,0.060716018
10272,0.01442076
10273,0.054357776
10274,0.029029013
10275,0.061007985
10276,0.007910777
10277,0.023942115
10278,0.079103282
10279,0.242558879
10280,0.042966667
10281,0.106408716
10282,0.098798138
10283,0.47759839
10284,0.085693581
10285,0.061637105
10286,0.139860631
10287,0.009061743
10288,0.006438242
10289,0.005618564
10290,0.04633867
10291,0.144577452
10292,0.631109288
10293,0.501235924
10294,0.01687389
10295,0.012632377
10296,0.013929352
10297,0.30846896
10298,0.009594542
10299,0.045726591
10300,0.010212875
10301,0.05539291
10302,0.018819767
10303,0.012922976
10304,0.013099947
10305,0.019264636
10306,0.016898921
10307,0.017795996
10308,0.103681036
10309,0.010574769
10310,0.01029546
10311,0.089075378
10312,0.058234541
10313,0.008228919
10314,0.042344091
10315,0.015860536
10316,0.01940021
10317,0.076921966
10318,0.00919214
10319,0.012384743
10320,0.008450393
10321,0.038033521
10322,0.006530818
10323,0.004947039
10324,0.133066933
10325,0.009614434
10326,0.019571956
10327,0.02849321
10328,0.016570462
10329,0.06315385
10330,0.460829901
10331,0.015999919
10332,0.010194306
10333,0.016351427
10334,0.015349171
10335,0.022396224
10336,0.016315718
10337,0.008979054
10338,0.02302095
10339,0.020287712
10340,0.186626597
10341,0.011853911
10342,0.011462077
10343,0.038086624
10344,0.032893077
10345,0.005560881
10346,0.024166826
10347,0.026290694
10348,0.033653374
10349,0.011142188
10350,0.016379107
10351,0.023880278
10352,0.0047586
10353,0.400908603
10354,0.013541682
10355,0.019910587
10356,0.073411667
10357,0.006538968
10358,0.013204251
10359,0.026507087
10360,0.009302605
10361,0.057989003
10362,0.022175911
10363,0.135561992
10364,0.015686107
10365,0.073722892
10366,0.054584428
10367,0.024572284
10368,0.147337274
10369,0.01857792
10370,0.09125518
10371,0.017440222
10372,0.008031977
10373,0.005933284
10374,0.016106109
10375,0.033378149
10376,0.077696234
10377,0.015812404
10378,0.112898399
10379,0.042427256
10380,0.022647161
10381,0.073923597
10382,0.024656904
10383,0.021664787
10384,0.669533333
10385,0.031244627
10386,0.194685374
10387,0.088448163
10388,0.026866835
10389,0.0127522
10390,0.0105709
10391,0.055722589
10392,0.019898932
10393,0.119083564
10394,0.009022635
10395,0.011957059
10396,0.02355386
10397,0.420409686
10398,0.01065362
10399,0.009771497
10400,0.013287119
10401,0.01661745
10402,0.13264221
10403,0.076566947
10404,0.008565081
10405,0.006559681
10406,0.054517339
10407,0.020187925
10408,0.016368544
10409,0.007382941
10410,0.078629333
10411,0.022330903
10412,0.08491177
10413,0.008094797
10414,0.007165179
10415,0.008200352
10416,0.347886563
10417,0.556070636
10418,0.009615201
10419,0.093138104
10420,0.096811754
10421,0.01562411
10422,0.039295267
10423,0.15829394
10424,0.016978044
10425,0.009516927
10426,0.102900645
10427,0.025980402
10428,0.005947504
10429,0.211015519
10430,0.066812206
10431,0.665483333
10432,0.004795359
10433,0.009333248
10434,0.0166815
10435,0.017307156
10436,0.016158365
10437,0.005456765
10438,0.043554951
10439,0.016897252
10440,0.013698926
10441,0.008476857
10442,0.004853237
10443,0.014239274
10444,0.015730741
10445,0.017291528
10446,0.218148053
10447,0.011278451
10448,0.005583425
10449,0.031103526
10450,0.08610754
10451,0.005873634
10452,0.073121595
10453,0.444158889
10454,0.011688813
10455,0.014290641
10456,0.011234139
10457,0.030477166
10458,0.008308996
10459,0.010718174
10460,0.13750613
10461,0.052339383
10462,0.031271293
10463,0.294693091
10464,0.032264357
10465,0.045977601
10466,0.010984206
10467,0.020554982
10468,0.051718224
10469,0.011614934
10470,0.015370119
10471,0.512579907
10472,0.060479463
10473,0.135508978
10474,0.187078002
10475,0.09565449
10476,0.054640607
10477,0.010974375
10478,0.389291674
10479,0.030310072
10480,0.0111459
10481,0.03600357
10482,0.029091787
10483,0.041047923
10484,0.05779179
10485,0.048723198
10486,0.031623536
10487,0.008791039
10488,0.249810543
10489,0.026138327
10490,0.021880651
10491,0.015555329
10492,0.037433728
10493,0.659835771
10494,0.014072587
10495,0.088088684
10496,0.021031251
10497,0.081444271
10498,0.030741131
10499,0.033359727
10500,0.01913312
10501,0.076875475
10502,0.004427413
10503,0.019398881
10504,0.013496855
10505,0.469470517
10506,0.009845574
10507,0.010862409
10508,0.0462818
10509,0.010039763
10510,0.097863605
10511,0.019814392
10512,0.173899086
10513,0.151544412
10514,0.009790711
10515,0.005748844
10516,0.008062085
10517,0.01787113
10518,0.084349596
10519,0.008490882
10520,0.015339724
10521,0.080746547
10522,0.145066527
10523,0.035819323
10524,0.026725992
10525,0.030938943
10526,0.058554198
10527,0.01522077
10528,0.131617986
10529,0.016032247
10530,0.01331276
10531,0.009081027
10532,0.006026482
10533,0.004633823
10534,0.027823793
10535,0.193314593
10536,0.005909086
10537,0.543788357
10538,0.031860078
10539,0.032303069
10540,0.018910149
10541,0.040005687
10542,0.005273546
10543,0.008666234
10544,0.036540204
10545,0.032753467
10546,0.023730954
10547,0.444836971
10548,0.575252486
10549,0.020952917
10550,0.021971791
10551,0.118362829
10552,0.006781433
10553,0.16051076
10554,0.049368836
10555,0.011773845
10556,0.046370499
10557,0.02933973
10558,0.243905509
10559,0.011282831
10560,0.011472887
10561,0.054804755
10562,0.020344295
10563,0.009608664
10564,0.071410283
10565,0.013265159
10566,0.008204435
10567,0.012189801
10568,0.277520793
10569,0.027216575
10570,0.116680383
10571,0.025938534
10572,0.017012533
10573,0.016542696
10574,0.231619976
10575,0.015060096
10576,0.014595166
10577,0.099308308
10578,0.013778134
10579,0.060756236
10580,0.054242186
10581,0.018428881
10582,0.005067644
10583,0.08548434
10584,0.009687906
10585,0.013776448
10586,0.0103368
10587,0.123638453
10588,0.106326527
10589,0.018247284
10590,0.14058691
10591,0.007643707
10592,0.142585153
10593,0.024970418
10594,0.021920056
10595,0.014758114
10596,0.010020697
10597,0.006837557
10598,0.421261858
10599,0.045294458
10600,0.00844891
10601,0.007561117
10602,0.066730833
10603,0.017266608
10604,0.049061602
10605,0.008938773
10606,0.040728591
10607,0.084060058
10608,0.08855928
10609,0.015221746
10610,0.06900857
10611,0.078333889
10612,0.022008908
10613,0.058350241
10614,0.036459352
10615,0.053102094
10616,0.058441106
10617,0.024557136
10618,0.01475113
10619,0.010812329
10620,0.103423403
10621,0.018229291
10622,0.015487063
10623,0.006339216
10624,0.026206693
10625,0.157848398
10626,0.104135557
10627,0.011548913
10628,0.010182788
10629,0.017928387
10630,0.006772907
10631,0.391850772
10632,0.011824857
10633,0.081843076
10634,0.151809854
10635,0.348543539
10636,0.018791623
10637,0.257262152
10638,0.014293391
10639,0.026606254
10640,0.032109908
10641,0.00797588
10642,0.036782232
10643,0.058854756
10644,0.025369161
10645,0.011795159
10646,0.023647857
10647,0.203308977
10648,0.07536987
10649,0.022514869
10650,0.636709116
10651,0.004514166
10652,0.014580696
10653,0.119515807
10654,0.061254728
10655,0.005247822
10656,0.018142633
10657,0.03087446
10658,0.053486742
10659,0.014813835
10660,0.009698835
10661,0.085514757
10662,0.02216715
10663,0.073104021
10664,0.034174947
10665,0.021015371
10666,0.123832563
10667,0.030169171
10668,0.300115761
10669,0.035178579
10670,0.200043322
10671,0.033754958
10672,0.05559364
10673,0.008081997
10674,0.007677576
10675,0.014103695
10676,0.038222526
10677,0.247527268
10678,0.263447129
10679,0.095497552
10680,0.020924542
10681,0.074876662
10682,0.022974005
10683,0.014924995
10684,0.27559095
10685,0.008516706
10686,0.047172569
10687,0.007232601
10688,0.054047563
10689,0.067359124
10690,0.014977581
10691,0.034105469
10692,0.02699828
10693,0.025296863
10694,0.018581915
10695,0.021491638
10696,0.069992299
10697,0.068547809
10698,0.044525134
10699,0.040233319
10700,0.013209475
10701,0.082850309
10702,0.013688132
10703,0.082383566
10704,0.012716281
10705,0.013116887
10706,0.01447322
10707,0.128943326
10708,0.007723224
10709,0.010680849
10710,0.012017404
10711,0.307689468
10712,0.06113704
10713,0.018648028
10714,0.011980625
10715,0.010689064
10716,0.016421665
10717,0.020601919
10718,0.009283201
10719,0.087299041
10720,0.017985932
10721,0.008035416
10722,0.34324583
10723,0.009068358
10724,0.012990155
10725,0.032400916
10726,0.493535356
10727,0.386048561
10728,0.103673517
10729,0.007706108
10730,0.044766169
10731,0.497598467
10732,0.009236366
10733,0.023717438
10734,0.016910539
10735,0.04186018
10736,0.056965594
10737,0.05546646
10738,0.008052282
10739,0.0059636
10740,0.004879919
10741,0.020517651
10742,0.011493825
10743,0.007635879
10744,0.063592978
10745,0.033363713
10746,0.059090152
10747,0.083579175
10748,0.005636639
10749,0.030824637
10750,0.02296442
10751,0.089710366
10752,0.051719209
10753,0.049399028
10754,0.030584278
10755,0.021712122
10756,0.018350955
10757,0.025375788
10758,0.007903996
10759,0.043394419
10760,0.061233294
10761,0.289462657
10762,0.004906585
10763,0.190591005
10764,0.018883431
10765,0.034753916
10766,0.075330182
10767,0.039508979
10768,0.135221982
10769,0.034592268
10770,0.008004461
10771,0.041648178
10772,0.017053201
10773,0.017525311
10774,0.065671908
10775,0.234407865
10776,0.00552622
10777,0.094256433
10778,0.012294902
10779,0.157345884
10780,0.013136984
10781,0.007548254
10782,0.106452692
10783,0.004928899
10784,0.00486314
10785,0.154316695
10786,0.010389706
10787,0.005756403
10788,0.135356014
10789,0.009617896
10790,0.032847884
10791,0.301454948
10792,0.162731938
10793,0.049217444
10794,0.175179344
10795,0.056746846
10796,0.016655046
10797,0.017124091
10798,0.013014913
10799,0.050726419
10800,0.013291319
10801,0.012256009
10802,0.005576113
10803,0.008862563
10804,0.011059762
10805,0.024915506
10806,0.007316516
10807,0.038119232
10808,0.047679062
10809,0.010329642
10810,0.031082052
10811,0.027486811
10812,0.007200899
10813,0.025402046
10814,0.050940327
10815,0.031441083
10816,0.018518669
10817,0.193020925
10818,0.009089585
10819,0.005707931
10820,0.439626433
10821,0.03612565
10822,0.081596691
10823,0.076284862
10824,0.019967731
10825,0.012490671
10826,0.028800364
10827,0.036520019
10828,0.0478326
